500	2026-04-14 07:06:13	1	0	15	0
500	2026-04-14 08:13:39	1	0	15	0
500	2026-04-14 08:51:31	1	0	15	0

500	2026-04-15 21:24:03	1	0	15	0
500	2026-04-15 21:53:30	1	0	15	0
500	2026-04-15 22:20:05	1	0	15	0
500	2026-04-15 22:32:05	1	0	15	0
500	2026-04-16 00:10:37	1	0	15	0
500	2026-04-16 01:12:20	1	0	15	0
500	2026-04-16 01:37:40	1	0	15	0
500	2026-04-16 02:11:53	1	0	15	0
500	2026-04-16 03:04:16	1	0	15	0
500	2026-04-16 04:15:27	1	0	15	0
500	2026-04-16 06:26:55	1	0	15	0
500	2026-04-16 07:51:11	1	0	15	0
500	2026-04-16 08:09:34	1	0	15	0

500	2026-04-17 19:22:23	1	0	15	0
500	2026-04-17 19:36:46	1	0	15	0
500	2026-04-17 20:58:07	1	0	15	0
500	2026-04-17 21:26:22	1	0	15	0
500	2026-04-17 22:05:47	1	0	15	0
500	2026-04-17 22:42:21	1	0	15	0
500	2026-04-18 01:42:19	1	0	15	0
500	2026-04-18 04:53:39	1	0	15	0
500	2026-04-18 05:03:37	1	0	15	0
500	2026-04-18 05:24:19	1	0	15	0
500	2026-04-18 06:23:45	1	0	15	0
500	2026-04-18 08:11:01	1	0	15	0
500	2026-04-18 08:56:19	1	0	15	0

500	2026-04-19 20:58:54	1	0	15	0
500	2026-04-19 21:32:37	1	0	15	0
500	2026-04-19 22:43:25	1	0	15	0
500	2026-04-19 23:50:24	1	0	15	0
500	2026-04-20 00:40:00	1	0	15	0
500	2026-04-20 01:28:56	1	0	15	0
500	2026-04-20 06:10:09	1	0	15	0
500	2026-04-20 06:47:23	1	0	15	0
500	2026-04-20 07:28:00	1	0	15	0
500	2026-04-20 07:38:47	1	0	15	0
500	2026-04-20 07:46:03	1	0	15	0
500	2026-04-20 07:52:56	1	0	15	0
500	2026-04-20 08:53:48	1	0	15	0

500	2026-04-21 20:32:20	1	0	15	0
500	2026-04-21 21:17:26	1	0	15	0
500	2026-04-21 21:48:40	1	0	15	0
500	2026-04-21 21:51:25	1	0	15	0
500	2026-04-21 21:56:03	1	0	15	0
500	2026-04-21 23:02:25	1	0	15	0
500	2026-04-21 23:51:44	1	0	15	0
500	2026-04-22 00:21:29	1	0	15	0
500	2026-04-22 00:57:58	1	0	15	0
500	2026-04-22 02:06:10	1	0	15	0
500	2026-04-22 02:47:44	1	0	15	0
500	2026-04-22 04:56:57	1	0	15	0
500	2026-04-22 06:53:59	1	0	15	0

500	2026-04-23 19:34:43	1	0	15	0
500	2026-04-23 20:07:09	1	0	15	0
500	2026-04-23 20:43:03	1	0	15	0
500	2026-04-23 21:39:23	1	0	15	0
500	2026-04-23 22:20:09	1	0	15	0
500	2026-04-23 22:59:26	1	0	15	0
500	2026-04-24 00:22:45	1	0	15	0
500	2026-04-24 00:36:05	1	0	15	0
500	2026-04-24 01:54:29	1	0	15	0
500	2026-04-24 04:33:06	1	0	15	0
500	2026-04-24 07:38:17	1	0	15	0
500	2026-04-24 07:49:01	1	0	15	0
500	2026-04-24 08:40:48	1	0	15	0

500	2026-04-25 20:23:27	1	0	15	0
500	2026-04-25 20:41:45	1	0	15	0
500	2026-04-25 21:14:29	1	0	15	0
500	2026-04-25 22:47:38	1	0	15	0
500	2026-04-25 22:50:17	1	0	15	0
500	2026-04-25 23:13:15	1	0	15	0
500	2026-04-26 00:51:25	1	0	15	0
500	2026-04-26 01:38:24	1	0	15	0
500	2026-04-26 02:56:15	1	0	15	0
500	2026-04-26 02:57:41	1	0	15	0
500	2026-04-26 06:23:15	1	0	15	0
500	2026-04-26 06:32:58	1	0	15	0
500	2026-04-26 07:29:45	1	0	15	0

500	2026-04-27 19:11:28	1	0	15	0
500	2026-04-27 20:30:11	1	0	15	0
500	2026-04-27 22:17:37	1	0	15	0
500	2026-04-27 22:51:46	1	0	15	0
500	2026-04-27 23:01:52	1	0	15	0
500	2026-04-28 00:12:15	1	0	15	0
500	2026-04-28 01:11:32	1	0	15	0
500	2026-04-28 03:21:32	1	0	15	0
500	2026-04-28 03:33:05	1	0	15	0
500	2026-04-28 03:36:33	1	0	15	0
500	2026-04-28 05:31:24	1	0	15	0
500	2026-04-28 07:08:00	1	0	15	0
500	2026-04-28 08:46:57	1	0	15	0

500	2026-04-29 19:05:41	1	0	15	0
500	2026-04-29 20:48:29	1	0	15	0
500	2026-04-29 21:36:55	1	0	15	0
500	2026-04-29 21:50:23	1	0	15	0
500	2026-04-29 22:14:08	1	0	15	0
500	2026-04-29 22:35:28	1	0	15	0
500	2026-04-30 02:16:17	1	0	15	0
500	2026-04-30 02:42:03	1	0	15	0
500	2026-04-30 04:38:47	1	0	15	0
500	2026-04-30 04:46:40	1	0	15	0
500	2026-04-30 07:06:58	1	0	15	0
500	2026-04-30 07:49:23	1	0	15	0
500	2026-04-30 08:11:55	1	0	15	0
